ShowName,Links,Imdb,Reelgood,Genres,MaturityRating,RunningDate,Seasons,ReturningDate,Service,Country
Rin: Daughters of Mnemosyne,https://reelgood.com/show/rin-daughters-of-mnemosyne-2008,7.2,58.0,"['Action & Adventure', 'Animation', 'Anime', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Science-Fiction']",Rated: 18+ (TV-MA),2008 - 2008,1 Season,Series Ended,['Funimation'],Country: Japan
Paradox,https://reelgood.com/show/paradox-2009,7.0,59.0,"['Crime', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Science-Fiction']",Rated: 14+ (TV-14),2009 - 2009,1 Season,Series Ended,"['Hulu', 'Prime Video']",Country: United Kingdom
Whites,https://reelgood.com/show/whites-2010,7.6,59.0,['Comedy'],Rated: 18+ (TV-MA),2010 - 2010,1 Season,Series Ended,['Prime Video'],
Hangar 1: The UFO Files,https://reelgood.com/show/hangar-1-the-ufo-files-2014,7.3,59.0,"['Documentary', 'Mystery', 'Science-Fiction']",Rated: 7+ (TV-PG),2015 - 2015,2 Seasons,Series Ended,"['Netflix', 'Hulu', 'Prime Video']",
My Life as Liz,https://reelgood.com/show/my-life-as-liz-2010,6.6,59.0,"['Comedy', 'Reality']",,2010 - 2011,2 Seasons,Series Ended,"['Netflix', 'Hulu', 'Prime Video']",Country: America
8 out of 10 Cats,https://reelgood.com/show/8-out-of-10-cats-2005,7.7,59.0,"['Comedy', 'Game Show']",Rated: 18+ (TV-MA),2005 - Present,22 Seasons,Returning: Date TBA,['BritBox'],Country: United Kingdom
Tommy,https://reelgood.com/show/tommy-2020,6.2,58.0,"['Action & Adventure', 'Crime', 'Drama']",Rated: 14+ (TV-14),2020 - 2020,1 Season,Series Ended,['CBS All Access'],
Dickensian,https://reelgood.com/show/dickensian-2015,7.6,59.0,['Drama'],Rated: 7+ (TV-PG),2015 - 2016,1 Season,Series Ended,"['Hoopla', 'BritBox']",
Orange,https://reelgood.com/show/orange-2016,7.6,59.0,"['Animation', 'Anime', 'Drama', 'Science-Fiction']",Rated: 7+ (TV-PG),2016 - 2016,2 Seasons,Series Ended,['Crunchyroll'],Country: Japan
His and Her Circumstances,https://reelgood.com/show/his-and-her-circumstances-1998,7.7,59.0,"['Animation', 'Comedy', 'Drama']",Rated: 14+ (TV-14),1998 - 1999,1 Season,Series Ended,['Starz'],Country: Japan
Extracurricular,https://reelgood.com/show/extracurricular-2020,7.7,59.0,"['Crime', 'Drama']",Rated: 18+ (TV-MA),2020 - Present,1 Season,Returning: Date TBA,['Netflix'],Country: South Korea
SLiDE,https://reelgood.com/show/slide-2011,7.8,59.0,"['Action & Adventure', 'Comedy', 'Drama']",Rated: 18+ (TV-MA),2011 - 2011,1 Season,Series Ended,['Netflix'],Country: Australia
Kono Oto Tomare!: Sounds of Life,https://reelgood.com/show/kono-oto-tomare-sounds-of-life-2019,7.5,58.0,"['Animation', 'Anime', 'Comedy', 'Drama']",Rated: 7+ (TV-PG),2019 - 2019,2 Seasons,Series Ended,"['Hulu', 'Funimation']",Country: Japan
The Island with Bear Grylls,https://reelgood.com/show/the-island-with-bear-grylls-2014,7.4,59.0,['Reality'],,2014 - Present,5 Seasons,Returning: Date TBA,['Prime Video'],Country: United Kingdom
The Oblongs,https://reelgood.com/show/the-oblongs-2001,7.0,59.0,"['Animation', 'Comedy', 'Science-Fiction']",Rated: 14+ (TV-14),2001 - 2002,2 Seasons,Series Ended,,Country: America
Beelzebub,https://reelgood.com/show/beelzebub-2011,7.6,59.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy']",Rated: 14+ (TV-14),2011 - 2012,1 Season,Series Ended,,
Phil of the Future,https://reelgood.com/show/phil-of-the-future-2004,7.0,59.0,"['Action & Adventure', 'Comedy', 'Family', 'Fantasy', 'Science-Fiction']",Rated: All (TV-G),2004 - 2006,2 Seasons,Series Ended,['Disney+'],Country: America
Sally4Ever,https://reelgood.com/show/sally4ever-2018,6.5,58.0,['Comedy'],Rated: 18+ (TV-MA),2018 - Present,1 Season,Returning: Date TBA,"['HBO', 'HBO MAX']",
Hellevator,https://reelgood.com/show/hellevator-2015,6.0,59.0,"['Comedy', 'Game Show', 'Horror']",Rated: 18+ (TV-MA),2015 - Present,2 Seasons,Returning: Date TBA,['Hulu'],
Date a Live,https://reelgood.com/show/date-a-live-2013,7.0,59.0,"['Action & Adventure', 'Animation', 'Comedy', 'Fantasy', 'Mystery', 'Science-Fiction']",Rated: 18+ (TV-MA),2013 - 2019,3 Seasons,Series Ended,"['Hulu', 'Crunchyroll', 'Funimation']",
Star Trek: Short Treks,https://reelgood.com/show/star-trek-short-treks-2018,7.0,59.0,"['Action & Adventure', 'Animation', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2018 - Present,2 Seasons,Returning: Date TBA,['CBS All Access'],Country: America
Reef Break,https://reelgood.com/show/reef-break-2019,5.9,59.0,"['Crime', 'Drama']",Rated: 7+ (TV-PG),2019 - 2019,1 Season,Series Ended,['Hulu'],
Pulling,https://reelgood.com/show/pulling-2006,8.0,58.0,['Comedy'],Rated: 18+ (TV-MA),2006 - 2008,2 Seasons,Series Ended,,Country: United Kingdom
Yo-Kai Watch,https://reelgood.com/show/yo-kai-watch-2015,5.9,59.0,"['Action & Adventure', 'Animation', 'Children', 'Comedy', 'Family', 'Fantasy']",Rated: All (TV-G),2014 - 2019,5 Seasons,Series Ended,"['Netflix', 'Hoopla']",
Raised by Wolves,https://reelgood.com/show/raised-by-wolves-2015,8.6,78.0,"['Drama', 'Fantasy', 'Science-Fiction']",,2020 - Present,1 Season,"Returns: Sep. 10, 2020","['HBO', 'HBO MAX']",Country: America
Raised by Wolves,https://reelgood.com/show/raised-by-wolves-2015,8.2,58.0,['Comedy'],,2015 - Present,2 Seasons,Returning: Date TBA,['AcornTV'],
Magic for Humans,https://reelgood.com/show/magic-for-humans-2018,7.2,59.0,"['Comedy', 'Reality']",Rated: 14+ (TV-14),2018 - Present,3 Seasons,Returning: Date TBA,['Netflix'],
The World God Only Knows,https://reelgood.com/show/the-world-god-only-knows-2010,7.4,59.0,"['Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2010 - 2013,3 Seasons,Series Ended,['Netflix'],Country: Japan
The Escape Artist,https://reelgood.com/show/the-escape-artist-2013,7.7,58.0,"['Drama', 'Mystery']",Rated: 14+ (TV-14),2013 - 2013,1 Season,Series Ended,,Country: United Kingdom
Rev.,https://reelgood.com/show/rev-2010,7.9,59.0,"['Comedy', 'Drama']",Rated: 14+ (TV-14),2010 - 2014,3 Seasons,Series Ended,"['Hulu', 'BritBox']",Country: United Kingdom
Busted!,https://reelgood.com/show/busted-2008,7.5,59.0,"['Comedy', 'Game Show', 'Mystery', 'Reality']",Rated: 14+ (TV-14),2018 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Hillary,https://reelgood.com/show/hillary-2020,6.3,59.0,['Documentary'],Rated: 18+ (TV-MA),2020 - 2020,1 Season,Series Ended,['Hulu'],
Foodie Love,https://reelgood.com/show/foodie-love-2019,7.8,58.0,"['Comedy', 'Drama', 'Food']",Rated: 18+ (TV-MA),2019 - Present,1 Season,Returning: Date TBA,"['HBO', 'HBO MAX']",
Ahiru no Sora,https://reelgood.com/show/ahiru-no-sora-2019,7.5,58.0,"['Animation', 'Anime', 'Comedy', 'Drama', 'Sport']",Rated: 14+ (TV-14),2019 - Present,1 Season,Returning: Date TBA,"['HBO', 'HBO MAX']",Country: Japan
Prohibition,https://reelgood.com/show/prohibition-2011,8.2,59.0,['Documentary'],,2011 - 2011,1 Season,Series Ended,,Country: America
The Virginian,https://reelgood.com/show/the-virginian-1962,7.6,59.0,"['Action & Adventure', 'Drama']",Rated: 7+ (TV-PG),1962 - 1971,9 Seasons,Series Ended,['Starz'],
Tin Man,https://reelgood.com/show/tin-man-2007,7.1,59.0,"['Action & Adventure', 'Fantasy', 'Science-Fiction']",Rated: 7+ (TV-PG),2007 - 2006,1 Season,Series Ended,['Starz'],
xxxHOLiC,https://reelgood.com/show/xxxholic-2006,7.7,58.0,"['Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Science-Fiction']",Rated: 14+ (TV-14),2006 - 2008,2 Seasons,Series Ended,"['Hulu', 'Funimation']",Country: Japan
Upper Middle Bogan,https://reelgood.com/show/upper-middle-bogan-2013,7.9,58.0,['Comedy'],Rated: 14+ (TV-14),2013 - Present,3 Seasons,Returning: Date TBA,['Hulu'],
Oh My Ghost,https://reelgood.com/show/oh-my-ghostess-2015,8.1,58.0,"['Comedy', 'Drama', 'Fantasy']",,2015 - 2015,1 Season,Series Ended,['Netflix'],Country: South Korea
One Day at a Time,https://reelgood.com/show/one-day-at-a-time-1975,8.2,79.0,"['Comedy', 'Family']",Rated: 7+ (TV-PG),2017 - Present,4 Seasons,Returning: Date TBA,"['Netflix', 'fuboTV']",Country: America
One Day at a Time,https://reelgood.com/show/one-day-at-a-time-1975,6.5,59.0,['Comedy'],Rated: 7+ (TV-PG),1975 - 2005,9 Seasons,Series Ended,"['Netflix', 'fuboTV']",
The Secret of Skinwalker Ranch,https://reelgood.com/show/the-secret-of-skinwalker-ranch-2020,5.9,58.0,"['Documentary', 'Horror', 'Mystery', 'Reality']",Rated: 7+ (TV-PG),2020 - Present,1 Season,Returning: Date TBA,"['Netflix', 'fuboTV']",
Nitro Circus,https://reelgood.com/show/nitro-circus-2009,7.6,58.0,"['Action & Adventure', 'Comedy', 'Reality', 'Sport']",Rated: 14+ (TV-14),2009 - 2009,2 Seasons,Series Ended,,Country: America
The Standups,https://reelgood.com/show/the-standups-2017,6.7,59.0,['Comedy'],,2017 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Wolf Girl & Black Prince,https://reelgood.com/show/wolf-girl-black-prince-2014,7.1,58.0,"['Animation', 'Anime', 'Comedy']",Rated: 14+ (TV-14),2014 - 2014,1 Season,Series Ended,['Netflix'],Country: Japan
Chicago Justice,https://reelgood.com/show/chicago-justice-2017,6.8,58.0,"['Crime', 'Drama']",Rated: 14+ (TV-14),2017 - 2017,1 Season,Series Ended,,
Pure,https://reelgood.com/show/pure-2019,7.3,58.0,"['Comedy', 'Drama']",Rated: 18+ (TV-MA),2019 - 2019,1 Season,Series Ended,"['HBO', 'HBO MAX']",
Pure,https://reelgood.com/show/pure-2019,7.0,58.0,"['Crime', 'Drama']",Rated: 14+ (TV-14),2017 - Present,2 Seasons,Returning: Date TBA,['Hulu'],Country: Canada
The Price Is Right,https://reelgood.com/show/the-price-is-right-1972,7.5,59.0,"['Family', 'Game Show', 'Reality']",Rated: All (TV-G),1972 - Present,36 Seasons,Returning: Date TBA,"['fuboTV', 'CBS All Access']",Country: America
Baby Looney Tunes,https://reelgood.com/show/baby-looney-tunes-2002,6.1,58.0,"['Animation', 'Children', 'Comedy', 'Family']",Rated: All (TV-G),2002 - 2005,2 Seasons,Series Ended,,
Schoolhouse Rock,https://reelgood.com/show/schoolhouse-rock-1973,8.1,58.0,"['Animation', 'Children', 'Family']",Rated: All (TV-G),1973 - 2009,7 Seasons,Series Ended,['Disney+'],Country: America
The Last Czars,https://reelgood.com/show/the-last-czars-2019,7.3,59.0,"['Documentary', 'Drama']",,2019 - 2019,1 Season,Series Ended,['Netflix'],
The Real Housewives of New York City,https://reelgood.com/show/the-real-housewives-of-new-york-city-2008,4.3,59.0,['Reality'],Rated: 14+ (TV-14),2008 - Present,12 Seasons,"Returns: Sep. 11, 2020","['Hulu', 'fuboTV']",Country: America
Packed to the Rafters,https://reelgood.com/show/packed-to-the-rafters-2008,7.4,59.0,"['Comedy', 'Drama', 'Family']",Rated: 18+ (TV-MA),2008 - 2013,6 Seasons,Series Ended,['Hulu'],
To the Abandoned Sacred Beasts,https://reelgood.com/show/to-the-abandoned-sacred-beasts-2019,6.5,59.0,"['Action & Adventure', 'Animation', 'Drama', 'Fantasy', 'Mystery', 'Science-Fiction']",Rated: 18+ (TV-MA),2019 - Present,1 Season,Returning: Date TBA,['Hulu'],
Outlaw Star,https://reelgood.com/show/outlaw-star-1998,7.9,59.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),1998 - 1998,1 Season,Series Ended,['Funimation'],Country: Japan
91 Days,https://reelgood.com/show/91-days-2016,7.7,59.0,"['Action & Adventure', 'Animation', 'Anime', 'Crime', 'Drama']",Rated: 18+ (TV-MA),2016 - 2016,2 Seasons,Series Ended,"['HBO', 'HBO MAX']",Country: Japan
Married at First Sight,https://reelgood.com/show/married-at-first-sight-au-2015,6.2,64.0,['Reality'],Rated: 7+ (TV-PG),2014 - Present,11 Seasons,"Returns: Sep. 10, 2020","['Hulu', 'Prime Video', 'fuboTV', 'Hoopla']",Country: America
Married at First Sight,https://reelgood.com/show/married-at-first-sight-au-2015,4.4,59.0,['Reality'],Rated: 18+ (TV-MA),2015 - Present,11 Seasons,Returning: Date TBA,['fuboTV'],
Cedar Cove,https://reelgood.com/show/cedar-cove-2013,6.8,58.0,['Drama'],Rated: 7+ (TV-PG),2013 - 2015,3 Seasons,Series Ended,['Hallmark Movies Now'],
The Cartel,https://reelgood.com/show/the-cartel-2008,8.2,58.0,"['Action & Adventure', 'Crime', 'Drama']",Rated: 14+ (TV-14),2008 - Present,2 Seasons,Returning: Date TBA,"['Netflix', 'Starz']",Country: Colombia
Cutthroat Kitchen,https://reelgood.com/show/cutthroat-kitchen-2013,7.2,59.0,"['Food', 'Game Show', 'Reality']",Rated: All (TV-G),2013 - Present,15 Seasons,Returning: Date TBA,['Hulu'],
My Cat from Hell,https://reelgood.com/show/my-cat-from-hell-2011,7.7,59.0,['Reality'],Rated: 7+ (TV-PG),2011 - Present,11 Seasons,Returning: Date TBA,['fuboTV'],
Dan Vs.,https://reelgood.com/show/dan-vs-2011,7.8,58.0,"['Action & Adventure', 'Animation', 'Comedy', 'Drama']",Rated: 7+ (TV-PG),2011 - 2013,3 Seasons,Series Ended,['fuboTV'],
A.N.T. Farm,https://reelgood.com/show/ant-farm-2011,5.0,58.0,"['Children', 'Comedy', 'Drama', 'Family']",Rated: All (TV-G),2011 - 2014,3 Seasons,Series Ended,['Disney+'],Country: America
Selection Day,https://reelgood.com/show/selection-day-2018,7.3,59.0,"['Drama', 'Family', 'Sport']",Rated: 14+ (TV-14),2018 - Present,2 Seasons,Returning: Date TBA,['Netflix'],Country: India
The Four: Battle for Stardom,https://reelgood.com/show/the-four-battle-for-stardom-2018,4.2,59.0,"['Game Show', 'Reality']",,2018 - Present,2 Seasons,Returning: Date TBA,['Hulu'],Country: America
The Assets,https://reelgood.com/show/the-assets-2014,7.5,58.0,"['Drama', 'Mystery']",Rated: 14+ (TV-14),2014 - 2014,1 Season,Series Ended,,Country: America
Sword Art Online Alternative: Gun Gale Online,https://reelgood.com/show/sword-art-online-alternative-gun-gale-online-2018,6.8,58.0,"['Action & Adventure', 'Animation', 'Anime', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2018 - 2018,2 Seasons,Series Ended,"['Netflix', 'Hulu']",Country: Japan
City Homicide,https://reelgood.com/show/city-homicide-2007,7.4,58.0,"['Crime', 'Drama', 'Mystery']",,2007 - 2011,5 Seasons,Series Ended,['Hulu'],
Unauthorized Living,https://reelgood.com/show/unauthorized-living-2018,7.5,59.0,"['Crime', 'Drama']",Rated: 18+ (TV-MA),2018 - Present,2 Seasons,Returning: Date TBA,['Netflix'],Country: Spain
Marvel's Guardians of the Galaxy,https://reelgood.com/show/marvels-guardians-of-the-galaxy-2015,7.4,59.0,"['Action & Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Family', 'Science-Fiction']",Rated: 7+ (TV-PG),2015 - 2019,3 Seasons,Series Ended,['Disney+'],Country: America
Cannon Busters,https://reelgood.com/show/cannon-busters-2019,6.8,59.0,"['Action & Adventure', 'Animation', 'Anime', 'Fantasy', 'Science-Fiction']",Rated: 18+ (TV-MA),2019 - Present,1 Season,Returning: Date TBA,['Netflix'],
Winter Sun,https://reelgood.com/show/winter-sun,6.3,58.0,['Drama'],,2016 - 2016,1 Season,Series Ended,['Netflix'],
Yamishibai: Japanese Ghost Stories,https://reelgood.com/show/yamishibai-japanese-ghost-stories-2013,7.1,59.0,"['Animation', 'Anime', 'Horror']",Rated: All (TV-G),2013 - 2019,7 Seasons,Series Ended,['Netflix'],Country: Japan
Sweet/Vicious,https://reelgood.com/show/sweetvicious-2016,7.7,59.0,"['Action & Adventure', 'Comedy', 'Crime', 'Drama']",Rated: 14+ (TV-14),2016 - 2017,1 Season,Series Ended,,Country: America
Hercules,https://reelgood.com/show/hercules-1998,6.6,59.0,"['Action & Adventure', 'Animation', 'Children', 'Comedy', 'Family', 'Fantasy']",Rated: All (TV-G),1998 - 1999,2 Seasons,Series Ended,['Disney+'],Country: America
Dog with a Blog,https://reelgood.com/show/dog-with-a-blog-2012,4.8,59.0,"['Children', 'Comedy', 'Drama', 'Family', 'Fantasy']",Rated: All (TV-G),2012 - 2015,3 Seasons,Series Ended,['Hulu'],Country: America
The Real L Word,https://reelgood.com/show/the-real-l-word-2010,5.9,58.0,"['Drama', 'Reality']",Rated: 18+ (TV-MA),2010 - 2012,3 Seasons,Series Ended,"['fuboTV', 'Showtime']",
She-Ra: Princess of Power,https://reelgood.com/show/she-ra-princess-of-power-1985,6.8,58.0,"['Action & Adventure', 'Animation', 'Family', 'Fantasy', 'Science-Fiction']",Rated: 7+ (TV-PG),1985 - 1985,2 Seasons,Series Ended,['Starz'],Country: America
Oreimo,https://reelgood.com/show/oreimo-2010,6.4,59.0,"['Animation', 'Anime', 'Comedy', 'Drama']",Rated: 14+ (TV-14),2010 - 2013,2 Seasons,Series Ended,"['Hulu', 'Funimation']",Country: Japan
Hitler's Circle of Evil,https://reelgood.com/show/hitlers-circle-of-evil-2017,8.0,58.0,['Documentary'],,2017 - Present,1 Season,Returning: Date TBA,['Netflix'],Country: United Kingdom
Into the Unknown: Making Frozen II,https://reelgood.com/show/into-the-unknown-making-frozen-ii-2020,8.5,59.0,['Documentary'],,2020 - 2020,1 Season,Series Ended,['Disney+'],
Cooked,https://reelgood.com/show/cooked-2016,8.1,58.0,['Documentary'],Rated: 7+ (TV-PG),2016 - 2016,1 Season,Series Ended,['Netflix'],Country: America
Gargantia on the Verdurous Planet,https://reelgood.com/show/gargantia-on-the-verdurous-planet-2013,7.4,58.0,"['Action & Adventure', 'Animation', 'Anime', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2013 - 2015,2 Seasons,Series Ended,['Netflix'],Country: Japan
Rick Steves' Europe,https://reelgood.com/show/rick-steves-europe-2000,8.4,58.0,"['Documentary', 'Travel']",Rated: All (TV-G),2000 - Present,10 Seasons,Returning: Date TBA,"['Hulu', 'Prime Video']",Country: America
Beck,https://reelgood.com/show/beck-1997,7.4,58.0,"['Crime', 'Drama', 'Mystery']",,1997 - Present,7 Seasons,Returning: Date TBA,['Hulu'],Country: Sweden
Haters Back Off,https://reelgood.com/show/haters-back-off-2016,6.0,58.0,"['Comedy', 'Drama']",Rated: 7+ (TV-PG),2016 - 2017,2 Seasons,Series Ended,['Netflix'],
The Real World,https://reelgood.com/show/real-world-1992,4.9,58.0,"['Drama', 'Reality', 'Travel']",Rated: 14+ (TV-14),1992 - Present,33 Seasons,Returning: Date TBA,"['fuboTV', 'Hoopla']",
Scarecrow and Mrs. King,https://reelgood.com/show/scarecrow-and-mrs-king-1983,7.0,58.0,"['Action & Adventure', 'Comedy', 'Drama']",,1983 - 1987,4 Seasons,Series Ended,,Country: America
Pure Genius,https://reelgood.com/show/pure-genius-2016,7.2,59.0,['Drama'],Rated: 14+ (TV-14),2016 - 2017,1 Season,Series Ended,,Country: America
Keeping Up with the Kardashians,https://reelgood.com/show/keeping-up-with-the-kardashians-2007,2.8,58.0,"['Drama', 'Family', 'Reality']",Rated: 14+ (TV-14),2007 - Present,18 Seasons,"Returns: Sep. 18, 2020","['Hulu', 'fuboTV']",Country: America
Alaska: The Last Frontier,https://reelgood.com/show/alaska-the-last-frontier-2011,7.7,59.0,"['Action & Adventure', 'Documentary', 'Reality']",Rated: 14+ (TV-14),2011 - Present,9 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",Country: America
Z: The Beginning of Everything,https://reelgood.com/show/z-the-beginning-of-everything-2017,7.1,58.0,['Drama'],Rated: 7+ (TV-PG),2017 - 2017,1 Season,Series Ended,['Prime Video'],Country: America
Miss Kobayashi's Dragon Maid,https://reelgood.com/show/miss-kobayashis-dragon-maid-2017,7.6,59.0,"['Animation', 'Anime', 'Comedy', 'Fantasy']",Rated: 14+ (TV-14),2017 - Present,4 Seasons,Returning: Date TBA,"['Crunchyroll', 'Funimation']",Country: Japan
Son of Zorn,https://reelgood.com/show/son-of-zorn-2016,6.8,59.0,"['Animation', 'Comedy', 'Fantasy']",Rated: 14+ (TV-14),2016 - 2017,1 Season,Series Ended,['Hulu'],
Put Your Head on My Shoulder,https://reelgood.com/show/put-your-head-on-my-shoulder-2019,7.9,59.0,"['Comedy', 'Drama']",Rated: 7+ (TV-PG),2019 - 2019,1 Season,Series Ended,['Netflix'],
"Doogie Howser, M.D.",https://reelgood.com/show/doogie-howser-md-1989,6.5,58.0,"['Comedy', 'Drama', 'Family']",Rated: 7+ (TV-PG),1989 - 1993,4 Seasons,Series Ended,['Hulu'],Country: America
Guy's Grocery Games,https://reelgood.com/show/guys-grocery-games-2013,6.5,58.0,"['Food', 'Game Show', 'Reality']",Rated: All (TV-G),2013 - Present,23 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",Country: America
Uncle,https://reelgood.com/show/uncle-2014,7.9,58.0,['Comedy'],Rated: 14+ (TV-14),2014 - Present,3 Seasons,Returning: Date TBA,,
The King 2 Hearts,https://reelgood.com/show/the-king-2-hearts-2012,7.8,59.0,"['Action & Adventure', 'Drama']",Rated: 7+ (TV-PG),2012 - 2012,1 Season,Series Ended,,Country: South Korea
Geordie Shore,https://reelgood.com/show/geordie-shore-2011,5.2,59.0,"['Comedy', 'Drama', 'Reality']",Rated: 14+ (TV-14),2011 - Present,16 Seasons,Returning: Date TBA,,Country: United Kingdom
The White Shadow,https://reelgood.com/show/the-white-shadow-1978,8.0,59.0,"['Drama', 'Sport']",,1978 - 1981,3 Seasons,Series Ended,['Hulu'],Country: America
Property Brothers,https://reelgood.com/show/property-brothers-2011,7.2,58.0,"['Documentary', 'Home & Garden', 'Reality']",Rated: All (TV-G),2011 - Present,15 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
Spenser: For Hire,https://reelgood.com/show/spenser-for-hire-1985,7.3,58.0,"['Crime', 'Drama', 'Mystery']",,1985 - 1988,3 Seasons,Series Ended,"['Hulu', 'fuboTV']",
